,*Hour (MST),,ADM,**ASPN2,CAMP,CASA,CCOL,CHAT,FTCF,GJPB,GREH,I25DEN,I25GLO,**SWAN,WBY,Date,NJH
6,6:00 AM,1hr,,1,28,25,6,15,28,17,32,19,33,12,27,2018-12-08,26
7,7:00 AM,1hr,,1,18,22,6,23,28,20,34,17,27,10,29,2018-12-08,25
8,8:00 AM,1hr,,1,21,21,8,20,27,20,37,14,29,10,29,2018-12-08,27
9,9:00 AM,1hr,,2,27,27,8,21,24,23,40,19,62,14,37,2018-12-08,28
10,10:00 AM,1hr,,3,24,24,12,21,23,22,42,22,74,16,37,2018-12-08,22
11,11:00 AM,1hr,,3,31,27,17,12,27,23,52,24,84,13,39,2018-12-08,19
12,12:00 PM,1hr,,3,34,39,14,18,26,19,65,30,76,13,39,2018-12-08,20
13,1:00 PM,1hr,,4,28,34,16,13,24,17,55,21,63,11,41,2018-12-08,16
14,2:00 PM,1hr,,1,20,29,17,9,19,15,52,15,43,6,53,2018-12-08,13
15,3:00 PM,1hr,,1,15,22,9,9,16,14,58,14,33,5,22,2018-12-08,11
16,4:00 PM,1hr,,4,14,12,11,11,18,15,45,10,17,4,23,2018-12-08,15
17,5:00 PM,1hr,,7,15,20,14,18,27,14,58,8,23,6,20,2018-12-08,16
18,6:00 PM,1hr,,9,16,16,17,24,43,18,58,11,32,8,16,2018-12-08,21
19,7:00 PM,1hr,,7,15,17,25,21,59,17,61,11,28,8,18,2018-12-08,19
20,8:00 PM,1hr,,8,24,30,32,25,41,15,30,18,35,9,14,2018-12-08,24
21,9:00 PM,1hr,,5,28,32,24,21,39,21,44,24,39,13,30,2018-12-08,33
22,10:00 PM,1hr,,3,18,21,18,19,45,16,43,11,31,8,19,2018-12-08,22
23,11:00 PM,1hr,,3,11,13,18,20,33,29,50,11,22,7,14,2018-12-08,17
24,12:00 AM,1hr,,3,9,10,17,16,31,23,52,20,27,7,7,2018-12-08,21
1,1:00 AM,1hr,,4,21,16,20,18,28,24,46,26,35,9,13,2018-12-09,24
2,2:00 AM,1hr,,2,27,23,14,16,24,21,42,24,38,10,22,2018-12-09,20
3,3:00 AM,1hr,,1,38,27,11,14,24,15,31,20,41,11,20,2018-12-09,18
4,4:00 AM,1hr,,1,35,22,9,15,18,17,27,19,34,12,13,2018-12-09,19
5,5:00 AM,1hr,,1,29,21,9,14,16,21,27,20,30,14,14,2018-12-09,20
6,6:00 AM,1hr,,1,21,18,8,13,15,18,29,16,23,12,13,2018-12-09,27
7,7:00 AM,1hr,,2,30,14,8,13,15,18,23,18,26,12,18,2018-12-09,21
8,8:00 AM,1hr,,2,23,15,9,22,14,20,15,18,31,11,18,2018-12-09,24
9,9:00 AM,1hr,,3,19,13,10,39,17,20,13,19,33,12,23,2018-12-09,22
10,10:00 AM,1hr,,3,18,14,10,13,12,19,22,17,31,10,9,2018-12-09,21
11,11:00 AM,1hr,,3,22,17,11,14,8,15,24,13,24,8,11,2018-12-09,20
12,12:00 PM,1hr,,3,16,17,5,13,11,13,19,10,22,7,7,2018-12-09,12
13,1:00 PM,1hr,,2,12,11,6,11,12,14,14,10,27,5,4,2018-12-09,13
14,2:00 PM,1hr,,3,13,11,6,11,10,9,11,8,29,5,27,2018-12-09,12
15,3:00 PM,1hr,,3,11,12,6,11,12,8,9,8,11,5,13,2018-12-09,12
16,4:00 PM,1hr,,4,9,11,11,16,10,8,9,7,9,3,9,2018-12-09,9
17,5:00 PM,1hr,,5,11,13,18,13,13,7,13,6,17,4,9,2018-12-09,12
18,6:00 PM,1hr,,6,23,22,28,28,17,11,12,14,35,10,28,2018-12-09,23
19,7:00 PM,1hr,,10,29,31,22,16,26,14,22,29,57,13,28,2018-12-09,42
20,8:00 PM,1hr,,31,19,33,22,13,33,10,37,20,48,14,37,2018-12-09,30
21,9:00 PM,1hr,,34,15,25,19,12,34,23,55,17,37,9,32,2018-12-09,22
22,10:00 PM,1hr,,46,12,15,18,12,27,25,63,10,22,7,18,2018-12-09,21
23,11:00 PM,1hr,,52,9,15,16,11,24,13,65,10,21,7,17,2018-12-09,19
24,12:00 AM,1hr,,41,8,14,10,10,26,9,61,14,19,6,20,2018-12-09,16
1,1:00 AM,1hr,,30,8,10,10,10,26,6,51,13,15,5,15,2018-12-10,14
2,2:00 AM,1hr,,14,9,8,7,9,27,6,35,31,13,3,12,2018-12-10,10
3,3:00 AM,1hr,,14,4,11,7,8,24,7,29,24,10,2,10,2018-12-10,9
4,4:00 AM,1hr,,4,4,11,6,8,19,7,31,20,15,2,7,2018-12-10,6
5,5:00 AM,1hr,,3,7,8,6,6,17,7,30,18,22,2,14,2018-12-10,8
6,6:00 AM,1hr,,3,6,9,7,10,20,4,29,17,35,2,14,2018-12-10,7
7,7:00 AM,1hr,,14,14,17,15,23,20,5,23,20,51,3,37,2018-12-10,13
8,8:00 AM,1hr,,24,19,31,33,46,38,8,27,24,67,6,67,2018-12-10,17
9,9:00 AM,1hr,,33,36,54,30,50,22,6,36,25,87,6,123,2018-12-10,21
10,10:00 AM,1hr,,47,44,64,29,41,32,8,34,24,117,7,73,2018-12-10,20
11,11:00 AM,1hr,,29,36,65,20,43,21,7,39,25,122,6,53,2018-12-10,20
12,12:00 PM,1hr,,29,31,50,43,21,27,8,46,22,98,12,28,2018-12-10,19
13,1:00 PM,1hr,,39,21,23,43,18,34,7,57,19,79,4,34,2018-12-10,18
14,2:00 PM,1hr,,18,29,25,35,41,43,8,97,22,109,6,59,2018-12-10,20
15,3:00 PM,1hr,,20,71,39,38,32,48,7,86,35,129,7,80,2018-12-10,21
16,4:00 PM,1hr,,39,115,70,56,56,70,10,88,74,239,22,186,2018-12-10,37
17,5:00 PM,1hr,,123,133,89,111,145,66,13,98,76,372,40,110,2018-12-10,56
18,6:00 PM,1hr,,136,292,157,83,102,54,13,89,63,320,42,181,2018-12-10,96
19,7:00 PM,1hr,,94,304,117,75,79,57,18,102,54,294,36,136,2018-12-10,80
20,8:00 PM,1hr,,91,100,72,53,47,54,20,139,46,104,25,165,2018-12-10,68
21,9:00 PM,1hr,,72,37,50,41,32,49,25,113,43,96,14,126,2018-12-10,44
22,10:00 PM,1hr,,48,115,47,35,20,44,23,97,40,88,19,96,2018-12-10,28
23,11:00 PM,1hr,,45,91,43,36,12,39,25,95,38,100,9,77,2018-12-10,30
24,12:00 AM,1hr,,24,61,34,25,10,30,25,118,34,64,10,64,2018-12-10,22
1,1:00 AM,1hr,,25,28,20,14,9,26,20,97,24,45,14,29,2018-12-11,16
2,2:00 AM,1hr,,40,24,15,13,14,20,16,72,25,35,14,32,2018-12-11,17
3,3:00 AM,1hr,,9,36,13,8,10,15,21,38,33,41,12,33,2018-12-11,15
4,4:00 AM,1hr,,7,24,9,9,13,14,22,25,16,42,12,23,2018-12-11,16
5,5:00 AM,1hr,,7,23,10,6,11,14,23,34,16,58,10,27,2018-12-11,15
6,6:00 AM,1hr,,6,31,12,11,11,18,17,44,19,82,19,54,2018-12-11,16
7,7:00 AM,1hr,,9,34,16,25,18,25,35,50,32,81,8,114,2018-12-11,22
8,8:00 AM,1hr,,22,42,28,35,24,37,16,62,30,102,9,38,2018-12-11,24
9,9:00 AM,1hr,,47,42,42,30,53,43,25,90,33,102,12,7,2018-12-11,30
10,10:00 AM,1hr,,55,42,44,36,69,40,28,105,49,97,3,15,2018-12-11,31
11,11:00 AM,1hr,,61,28,9,22,49,27,21,121,29,75,2,28,2018-12-11,13
12,12:00 PM,1hr,,30,22,15,16,20,25,12,169,18,81,3,37,2018-12-11,13
13,1:00 PM,1hr,,20,73,23,23,15,13,16,81,26,166,12,60,2018-12-11,26
14,2:00 PM,1hr,,9,22,6,9,9,6,11,29,18,73,8,28,2018-12-11,21
15,3:00 PM,1hr,,12,16,8,9,7,4,11,19,9,100,3,18,2018-12-11,23
16,4:00 PM,1hr,,14,15,9,8,7,3,19,29,8,54,3,14,2018-12-11,12
17,5:00 PM,1hr,,45,25,23,24,42,12,12,58,17,37,4,42,2018-12-11,19
18,6:00 PM,1hr,,28,15,13,18,64,23,13,48,22,36,8,84,2018-12-11,28
19,7:00 PM,1hr,,22,30,28,27,25,25,15,35,28,50,6,41,2018-12-11,27
20,8:00 PM,1hr,,22,26,30,25,16,24,17,26,24,47,5,26,2018-12-11,28
21,9:00 PM,1hr,,48,27,28,26,14,29,10,18,24,49,6,39,2018-12-11,31
22,10:00 PM,1hr,,35,13,17,26,12,27,24,30,24,42,5,49,2018-12-11,25
23,11:00 PM,1hr,,39,17,17,21,7,25,24,28,17,40,5,28,2018-12-11,18
24,12:00 AM,1hr,,20,17,15,18,6,21,19,32,16,38,6,17,2018-12-11,14
1,1:00 AM,1hr,,17,6,9,12,7,20,19,23,16,15,3,33,2018-12-12,11
2,2:00 AM,1hr,,14,7,6,8,5,21,17,76,5,22,2,37,2018-12-12,9
3,3:00 AM,1hr,,6,4,2,12,4,17,13,21,4,8,3,15,2018-12-12,6
4,4:00 AM,1hr,,2,11,2,9,3,19,14,17,4,13,6,3,2018-12-12,7
5,5:00 AM,1hr,,2,6,3,8,5,16,17,17,8,17,2,30,2018-12-12,6
6,6:00 AM,1hr,,2,7,7,9,19,16,17,25,7,26,2,14,2018-12-12,6
7,7:00 AM,1hr,,8,10,5,17,28,15,19,33,9,58,4,42,2018-12-12,9
8,8:00 AM,1hr,,82,16,10,25,19,24,22,34,16,59,5,64,2018-12-12,12
9,9:00 AM,1hr,,106,23,18,34,33,38,19,36,18,62,7,44,2018-12-12,19
10,10:00 AM,1hr,,24,33,26,26,35,52,19,45,25,73,10,76,2018-12-12,37
11,11:00 AM,1hr,,49,28,29,18,27,57,20,79,19,113,11,28,2018-12-12,31
12,12:00 PM,1hr,,36,23,5,11,21,41,28,74,19,72,5,22,2018-12-12,21
13,1:00 PM,1hr,,26,13,5,14,12,50,24,95,17,66,3,52,2018-12-12,15
14,2:00 PM,1hr,,28,23,13,5,12,54,38,90,18,92,10,151,2018-12-12,17
15,3:00 PM,1hr,,5,19,19,10,10,7,18,85,13,74,9,46,2018-12-12,18
16,4:00 PM,1hr,,4,16,5,10,9,6,13,105,7,64,7,40,2018-12-12,18
17,5:00 PM,1hr,,9,15,6,9,12,17,11,79,7,61,15,12,2018-12-12,15
18,6:00 PM,1hr,,3,23,19,8,13,8,14,29,12,44,5,28,2018-12-12,15
19,7:00 PM,1hr,,2,16,10,12,22,16,17,80,10,33,2,14,2018-12-12,17
20,8:00 PM,1hr,,1,19,12,12,9,6,11,29,7,29,2,4,2018-12-12,14
21,9:00 PM,1hr,,2,29,13,10,10,2,7,109,9,22,2,21,2018-12-12,21
22,10:00 PM,1hr,,3,92,75,2,23,7,5,57,45,109,15,91,2018-12-12,117
23,11:00 PM,1hr,,2,86,81,6,79,5,4,9,23,104,9,85,2018-12-12,89
24,12:00 AM,1hr,,1,48,45,10,71,3,5,2,19,52,5,39,2018-12-12,60
1,1:00 AM,1hr,,1,7,3,8,48,3,3,2,2,9,1,3,2018-12-13,9
2,2:00 AM,1hr,,2,4,6,12,51,3,5,2,3,7,1,5,2018-12-13,4
3,3:00 AM,1hr,,2,3,2,1,38,1,4,2,4,6,1,7,2018-12-13,4
4,4:00 AM,1hr,,1,4,3,1,10,1,10,2,2,16,1,-,2018-12-13,4
5,5:00 AM,1hr,,2,3,3,2,8,1,5,1,4,20,1,1,2018-12-13,7
6,6:00 AM,1hr,,2,6,4,5,51,2,17,4,6,34,1,5,2018-12-13,10
7,7:00 AM,1hr,,2,8,10,5,19,4,31,4,11,47,4,39,2018-12-13,16
8,8:00 AM,1hr,,3,17,19,4,46,7,29,11,24,76,12,61,2018-12-13,27
9,9:00 AM,1hr,,6,23,17,3,35,16,28,27,29,74,8,61,2018-12-13,23
10,10:00 AM,1hr,,3,31,16,5,16,7,17,30,13,41,6,12,2018-12-13,16
11,11:00 AM,1hr,,2,20,19,5,22,8,5,19,11,35,8,32,2018-12-13,12
12,12:00 PM,1hr,,1,21,13,4,34,9,7,19,9,57,3,17,2018-12-13,12
13,1:00 PM,1hr,,2,13,8,7,22,11,7,25,6,27,2,15,2018-12-13,8
14,2:00 PM,1hr,,4,9,6,5,21,13,4,23,7,25,2,29,2018-12-13,7
15,3:00 PM,1hr,,2,12,10,8,16,18,5,21,7,19,3,27,2018-12-13,8
16,4:00 PM,1hr,,4,14,11,10,17,22,5,32,9,39,4,17,2018-12-13,10
17,5:00 PM,1hr,,5,18,12,15,33,26,7,50,10,37,4,12,2018-12-13,15
18,6:00 PM,1hr,,6,20,17,25,98,37,13,63,11,30,12,42,2018-12-13,21
19,7:00 PM,1hr,,10,18,18,39,26,38,22,53,10,26,5,24,2018-12-13,16
20,8:00 PM,1hr,,10,19,21,33,25,28,23,51,10,25,5,45,2018-12-13,18
21,9:00 PM,1hr,,10,21,30,16,18,38,16,61,25,41,4,28,2018-12-13,19
22,10:00 PM,1hr,,8,29,30,12,15,36,9,97,14,47,5,50,2018-12-13,27
23,11:00 PM,1hr,,12,21,27,12,20,34,8,88,22,47,5,48,2018-12-13,24
24,12:00 AM,1hr,,15,26,18,12,13,37,3,100,20,39,5,49,2018-12-13,16
1,1:00 AM,1hr,,15,29,19,13,10,40,4,181,22,42,4,50,2018-12-14,13
2,2:00 AM,1hr,,6,18,17,7,10,32,5,116,18,55,4,47,2018-12-14,14
3,3:00 AM,1hr,,5,13,25,6,9,25,4,91,15,31,3,48,2018-12-14,11
4,4:00 AM,1hr,,4,7,17,5,9,20,5,78,13,28,2,26,2018-12-14,9
5,5:00 AM,1hr,,5,5,12,2,9,18,4,72,12,43,3,27,2018-12-14,9
6,6:00 AM,1hr,,3,15,10,6,11,16,4,52,18,49,10,54,2018-12-14,14
7,7:00 AM,1hr,,5,41,16,8,20,15,6,52,25,91,19,66,2018-12-14,15
8,8:00 AM,1hr,,4,66,26,18,37,39,8,45,35,270,27,88,2018-12-14,30
9,9:00 AM,1hr,,7,85,71,11,38,25,6,50,31,162,12,120,2018-12-14,33
10,10:00 AM,1hr,,7,57,56,17,27,27,11,44,22,103,10,106,2018-12-14,29
11,11:00 AM,1hr,,7,35,45,18,26,19,8,133,22,86,6,64,2018-12-14,22
12,12:00 PM,1hr,,3,26,34,14,23,13,6,121,17,88,6,54,2018-12-14,13
13,1:00 PM,1hr,,3,15,15,12,24,14,8,103,9,38,2,41,2018-12-14,11
14,2:00 PM,1hr,,5,15,9,8,22,13,11,101,6,20,3,22,2018-12-14,12
15,3:00 PM,1hr,,4,17,9,7,18,24,8,77,15,28,2,20,2018-12-14,12
16,4:00 PM,1hr,,5,22,12,9,42,40,8,83,11,132,4,22,2018-12-14,15
17,5:00 PM,1hr,,7,24,23,33,68,63,14,46,14,93,5,38,2018-12-14,17
18,6:00 PM,1hr,,14,30,38,42,57,73,13,58,20,47,7,76,2018-12-14,19
19,7:00 PM,1hr,,20,64,53,41,36,69,23,120,31,102,10,77,2018-12-14,27
20,8:00 PM,1hr,,24,65,66,37,28,60,25,102,30,85,18,57,2018-12-14,32
21,9:00 PM,1hr,,15,50,46,34,18,53,16,114,24,79,15,53,2018-12-14,40
22,10:00 PM,1hr,,16,21,37,26,26,51,14,103,17,95,10,56,2018-12-14,31
23,11:00 PM,1hr,,27,32,34,16,18,48,31,70,16,65,8,40,2018-12-14,26
24,12:00 AM,1hr,,20,38,35,11,17,47,27,55,20,58,7,54,2018-12-14,23
1,1:00 AM,1hr,,15,36,38,12,16,41,34,54,21,59,7,56,2018-12-15,25
2,2:00 AM,1hr,,14,45,29,9,14,36,21,52,23,52,7,48,2018-12-15,17
3,3:00 AM,1hr,,8,41,29,7,15,28,30,40,26,56,10,39,2018-12-15,17
4,4:00 AM,1hr,,6,39,28,6,16,32,14,38,22,55,11,37,2018-12-15,19
5,5:00 AM,1hr,,7,43,27,7,19,25,13,38,19,56,9,32,2018-12-15,18
6,6:00 AM,1hr,,6,42,26,16,20,29,9,35,20,53,8,62,2018-12-15,23
7,7:00 AM,1hr,,3,34,29,6,26,24,7,30,17,55,7,45,2018-12-15,27
8,8:00 AM,1hr,,4,18,27,16,29,23,7,38,21,53,7,50,2018-12-15,23
9,9:00 AM,1hr,,5,46,18,16,53,24,12,52,23,78,14,50,2018-12-15,23
10,10:00 AM,1hr,,4,30,25,28,33,26,12,69,40,75,7,76,2018-12-15,44
11,11:00 AM,1hr,,2,18,25,19,102,27,9,62,30,60,8,68,2018-12-15,25
12,12:00 PM,1hr,,2,35,12,17,44,34,10,69,39,90,7,63,2018-12-15,25
13,1:00 PM,1hr,,2,34,21,20,35,39,11,59,19,76,16,13,2018-12-15,32
14,2:00 PM,1hr,,3,28,7,24,41,43,11,107,38,42,3,22,2018-12-15,31
15,3:00 PM,1hr,,2,21,8,19,44,34,10,116,22,42,3,19,2018-12-15,22
16,4:00 PM,1hr,,1,27,10,58,44,14,9,66,22,33,7,39,2018-12-15,39
17,5:00 PM,1hr,,5,30,19,45,134,25,10,74,24,56,9,38,2018-12-15,42
18,6:00 PM,1hr,,10,57,62,45,136,44,11,80,54,96,12,61,2018-12-15,42
19,7:00 PM,1hr,,11,70,70,35,63,47,18,84,44,124,18,69,2018-12-15,55
20,8:00 PM,1hr,,18,34,61,23,13,38,26,101,28,95,13,73,2018-12-15,54
21,9:00 PM,1hr,,7,34,29,21,41,33,15,64,25,65,8,47,2018-12-15,29
22,10:00 PM,1hr,,17,35,35,15,15,19,27,93,18,46,8,63,2018-12-15,31
23,11:00 PM,1hr,,15,25,39,11,13,11,30,64,22,51,9,56,2018-12-15,28
24,12:00 AM,1hr,,6,27,32,20,16,14,19,41,19,54,10,53,2018-12-15,24
1,1:00 AM,1hr,,6,40,28,9,11,17,15,44,25,48,12,41,2018-12-16,23
2,2:00 AM,1hr,,5,30,22,21,11,17,9,34,24,44,10,35,2018-12-16,23
3,3:00 AM,1hr,,5,23,21,,10,13,8,35,15,34,9,25,2018-12-16,23
4,4:00 AM,1hr,,5,8,14,5,7,9,9,37,6,16,5,20,2018-12-16,14
5,5:00 AM,1hr,,4,4,7,,9,4,12,34,3,12,2,8,2018-12-16,9
6,6:00 AM,1hr,,2,2,4,,7,5,9,23,4,9,2,10,2018-12-16,9
7,7:00 AM,1hr,,2,2,6,,11,5,10,26,8,9,2,4,2018-12-16,9
8,8:00 AM,1hr,,10,6,4,5,12,5,10,27,10,16,4,15,2018-12-16,10
9,9:00 AM,1hr,,11,5,7,,8,8,9,27,9,15,2,21,2018-12-16,11
10,10:00 AM,1hr,,3,5,8,8,18,9,8,38,9,18,2,5,2018-12-16,10
11,11:00 AM,1hr,,1,9,8,4,20,10,5,48,5,24,3,9,2018-12-16,12
12,12:00 PM,1hr,,3,10,8,12,14,11,4,51,3,14,2,7,2018-12-16,8
13,1:00 PM,1hr,,8,9,7,8,27,15,3,46,3,20,2,21,2018-12-16,10
14,2:00 PM,1hr,,9,8,8,,13,16,3,51,5,26,2,34,2018-12-16,9
15,3:00 PM,1hr,,4,15,11,9,9,11,4,44,7,17,2,34,2018-12-16,16
16,4:00 PM,1hr,,12,25,25,,12,13,4,45,9,30,3,26,2018-12-16,26
17,5:00 PM,1hr,,23,43,43,14,22,26,9,53,18,82,7,55,2018-12-16,29
18,6:00 PM,1hr,,14,57,48,,26,30,13,84,21,79,10,24,2018-12-16,55
19,7:00 PM,1hr,,15,52,41,,37,35,11,101,25,59,12,49,2018-12-16,60
20,8:00 PM,1hr,,17,46,35,,20,33,10,82,26,49,13,39,2018-12-16,60
21,9:00 PM,1hr,,32,42,43,,19,31,30,74,20,61,15,26,2018-12-16,55
22,10:00 PM,1hr,,35,19,33,14,17,39,42,78,18,47,11,25,2018-12-16,37
23,11:00 PM,1hr,,28,19,32,,19,33,28,112,14,44,8,35,2018-12-16,37
24,12:00 AM,1hr,,19,15,24,,19,28,22,87,11,42,8,33,2018-12-16,36
1,1:00 AM,1hr,,16,23,19,11,16,26,18,72,14,33,5,26,2018-12-17,31
2,2:00 AM,1hr,,8,27,22,,13,22,17,49,14,43,5,25,2018-12-17,20
3,3:00 AM,1hr,,4,37,14,,12,20,15,38,13,30,5,25,2018-12-17,13
4,4:00 AM,1hr,,2,19,13,4,28,23,17,34,12,21,8,17,2018-12-17,11
5,5:00 AM,1hr,,2,26,15,,12,23,17,26,11,28,5,14,2018-12-17,12
6,6:00 AM,1hr,,2,28,13,9,9,27,15,23,12,38,7,20,2018-12-17,13
7,7:00 AM,1hr,,4,67,17,,31,29,10,35,19,55,11,43,2018-12-17,17
8,8:00 AM,1hr,,11,21,32,29,55,42,15,33,29,76,9,73,2018-12-17,27
9,9:00 AM,1hr,,25,24,51,,153,28,8,62,37,85,9,111,2018-12-17,27
10,10:00 AM,1hr,,23,54,55,,93,28,7,57,38,112,13,111,2018-12-17,29
11,11:00 AM,1hr,,21,51,45,,115,24,11,28,32,122,8,80,2018-12-17,30
12,12:00 PM,1hr,,27,61,38,,46,21,19,36,41,127,22,67,2018-12-17,24
13,1:00 PM,1hr,,18,36,24,11,11,25,27,77,15,119,12,69,2018-12-17,27
14,2:00 PM,1hr,,18,37,29,14,14,12,42,69,15,73,7,32,2018-12-17,44
15,3:00 PM,1hr,,19,40,28,,19,15,31,57,19,73,5,28,2018-12-17,42
16,4:00 PM,1hr,,21,36,34,,29,24,33,52,19,125,6,60,2018-12-17,39
17,5:00 PM,1hr,,17,80,53,,26,37,26,74,30,114,12,31,2018-12-17,36
18,6:00 PM,1hr,,35,155,68,49,57,63,26,83,33,170,21,86,2018-12-17,58
19,7:00 PM,1hr,,41,183,70,32,44,60,24,96,34,128,20,78,2018-12-17,96
20,8:00 PM,1hr,,15,123,57,31,43,54,20,148,32,92,18,76,2018-12-17,76
21,9:00 PM,1hr,,30,65,51,27,27,42,17,137,27,86,16,90,2018-12-17,60
22,10:00 PM,1hr,,28,37,53,25,27,55,19,227,22,66,11,65,2018-12-17,41
23,11:00 PM,1hr,,10,22,33,15,19,37,15,209,22,44,7,58,2018-12-17,40
24,12:00 AM,1hr,,6,19,29,13,16,35,15,174,23,39,5,52,2018-12-17,31
1,1:00 AM,1hr,,5,10,19,11,16,29,26,110,23,24,4,41,2018-12-18,21
2,2:00 AM,1hr,,5,9,17,7,14,25,30,102,24,31,3,41,2018-12-18,15
3,3:00 AM,1hr,,3,12,12,7,11,20,24,82,25,25,3,41,2018-12-18,15
4,4:00 AM,1hr,,2,9,10,5,12,19,21,71,,35,2,38,2018-12-18,15
5,5:00 AM,1hr,,3,12,9,6,10,17,15,84,,32,3,33,2018-12-18,14
6,6:00 AM,1hr,,2,27,8,8,13,17,18,76,16,56,9,56,2018-12-18,15
7,7:00 AM,1hr,,2,55,21,16,25,21,19,70,24,182,22,55,2018-12-18,18
8,8:00 AM,1hr,,4,74,34,30,66,22,17,89,25,196,10,72,2018-12-18,34
9,9:00 AM,1hr,,11,37,30,30,59,49,22,65,17,95,8,131,2018-12-18,33
10,10:00 AM,1hr,,11,41,75,21,21,37,23,40,13,118,6,80,2018-12-18,23
11,11:00 AM,1hr,,9,42,45,37,13,23,25,36,,97,5,46,2018-12-18,19
12,12:00 PM,1hr,,6,27,42,9,11,22,32,37,11,79,4,44,2018-12-18,14
13,1:00 PM,1hr,,7,21,17,17,14,24,28,25,11,85,5,43,2018-12-18,19
14,2:00 PM,1hr,,9,12,17,13,14,25,25,39,10,60,4,20,2018-12-18,18
15,3:00 PM,1hr,,7,8,17,19,14,27,21,36,10,85,3,9,2018-12-18,16
16,4:00 PM,1hr,,3,31,16,20,13,25,18,47,11,107,11,18,2018-12-18,23
17,5:00 PM,1hr,,11,21,16,32,17,47,16,88,7,41,5,8,2018-12-18,21
18,6:00 PM,1hr,,12,12,16,56,19,57,19,129,6,29,3,4,2018-12-18,17
19,7:00 PM,1hr,,8,8,16,33,43,43,24,100,6,38,5,19,2018-12-18,19
20,8:00 PM,1hr,,7,23,16,25,25,39,27,138,5,54,7,36,2018-12-18,22
21,9:00 PM,1hr,,10,16,16,22,20,31,15,141,5,53,7,34,2018-12-18,30
22,10:00 PM,1hr,,7,25,16,14,16,27,29,124,9,39,7,40,2018-12-18,29
23,11:00 PM,1hr,,6,12,16,12,13,24,25,88,9,11,4,32,2018-12-18,26
24,12:00 AM,1hr,,4,12,16,12,11,11,25,90,11,14,3,23,2018-12-18,18
1,1:00 AM,1hr,,4,12,16,11,10,12,25,119,5,25,3,11,2018-12-19,14
2,2:00 AM,1hr,,2,48,16,8,8,26,25,69,20,75,17,21,2018-12-19,18
3,3:00 AM,1hr,,3,4,16,8,8,17,20,51,7,20,2,8,2018-12-19,12
4,4:00 AM,1hr,,4,1,16,9,5,9,18,46,2,6,1,1,2018-12-19,7
5,5:00 AM,1hr,,4,1,16,4,5,1,15,22,1,10,1,5,2018-12-19,4
6,6:00 AM,1hr,,4,3,16,2,9,2,19,3,4,20,1,17,2018-12-19,7
7,7:00 AM,1hr,,3,5,16,6,19,4,23,7,5,35,2,17,2018-12-19,9
8,8:00 AM,1hr,,4,10,16,5,19,7,27,28,8,43,3,26,2018-12-19,12
9,9:00 AM,1hr,,6,20,16,2,35,11,32,74,9,80,5,11,2018-12-19,19
10,10:00 AM,1hr,,4,20,16,4,40,20,42,86,9,39,5,4,2018-12-19,12
11,11:00 AM,1hr,,2,24,17,7,29,11,33,88,10,84,7,19,2018-12-19,16
12,12:00 PM,1hr,,2,33,16,9,27,4,28,31,15,310,24,31,2018-12-19,63
13,1:00 PM,1hr,,3,51,16,6,7,5,13,33,8,155,26,23,2018-12-19,41
14,2:00 PM,1hr,,3,22,16,10,5,3,21,33,9,59,5,26,2018-12-19,14
15,3:00 PM,1hr,,2,25,16,14,6,6,19,48,17,57,5,26,2018-12-19,15
16,4:00 PM,1hr,,2,15,16,8,7,5,23,43,7,37,3,17,2018-12-19,13
17,5:00 PM,1hr,,2,13,,5,6,3,26,25,7,41,4,10,2018-12-19,13
18,6:00 PM,1hr,,3,22,,5,7,4,21,4,9,46,6,17,2018-12-19,21
19,7:00 PM,1hr,,2,21,,5,9,3,17,6,10,56,6,15,2018-12-19,21
20,8:00 PM,1hr,,3,21,,17,8,2,41,3,10,51,6,14,2018-12-19,21
21,9:00 PM,1hr,,3,24,,20,10,2,30,3,13,55,4,20,2018-12-19,24
22,10:00 PM,1hr,,6,31,,13,13,3,20,8,16,50,6,29,2018-12-19,26
23,11:00 PM,1hr,,7,27,,13,12,3,35,3,19,55,5,27,2018-12-19,24
24,12:00 AM,1hr,,4,22,,10,12,1,29,7,15,55,5,29,2018-12-19,21
1,1:00 AM,1hr,,4,7,,10,9,3,26,1,21,33,5,33,2018-12-20,18
2,2:00 AM,1hr,,2,6,,7,10,1,9,1,15,37,5,22,2018-12-20,14
3,3:00 AM,1hr,,2,5,,8,9,1,6,1,8,19,8,22,2018-12-20,11
4,4:00 AM,1hr,,2,6,,7,8,5,7,3,6,16,3,21,2018-12-20,11
5,5:00 AM,1hr,,2,6,,6,7,5,7,4,5,19,3,13,2018-12-20,12
6,6:00 AM,1hr,,2,8,,6,8,10,6,7,7,23,3,18,2018-12-20,14
7,7:00 AM,1hr,,2,8,,7,14,9,5,12,9,35,4,51,2018-12-20,16
8,8:00 AM,1hr,,6,18,,19,25,16,11,30,10,55,5,72,2018-12-20,24
9,9:00 AM,1hr,,7,23,,12,28,14,10,45,12,71,8,24,2018-12-20,26
10,10:00 AM,1hr,,7,20,,14,20,20,14,24,10,32,6,23,2018-12-20,17
11,11:00 AM,1hr,,5,18,,11,17,17,11,27,7,27,7,14,2018-12-20,16
12,12:00 PM,1hr,,6,15,,16,24,17,12,31,7,39,7,9,2018-12-20,17
13,1:00 PM,1hr,,7,16,,18,21,21,11,31,7,51,8,7,2018-12-20,15
14,2:00 PM,1hr,,13,25,,12,21,26,14,48,10,93,13,42,2018-12-20,21
